2089,EU Airways,,,EUY,EUROAIRWAYS,N
2090,EUjet,,VE,EUJ,UNION JET,N
2091,EVA Air,,BR,EVA,EVA,Y
2092,Eagle Aero,,,ICR,ICARUS FLIGHTS,N
2093,Eagle Air,,,EGR,EAGLE SIERRA,N
2094,Eagle Air,,H7,,,Y
2095,Eagle Air Company,,,EGX,THAI EAGLE,N
2096,Eagle Air Iceland,,,FEI,ARCTIC EAGLE,N
2097,Eagle Aviation,,,EGU,AFRICAN EAGLE,N
2098,Eagle Aviation,,,GYP,GYPSY,N
2099,Eagle Aviation France,,,EGN,FRENCH EAGLE,N
2100,Eagle International,,,SEG,SEN-EAGLE,N
2101,Eagle Jet Charter,,,EGJ,EAGLE JET,N
2102,Eaglemed (Ballard Aviation),,,EMD,EAGLEMED,N
2103,Earth Airlines Services,,,ERX,EARTH AIR,N
2104,East African,,QU,UGX,CRANE,Y
2105,East African Safari Air,,S9,HSA,DUMA,N
2106,East African Safari Air Express,,,EXZ,TWIGA,N
2107,East Asia Airlines,,,EMU,,N
2108,East Coast Airways,,,ECT,EASTWAY,N
2109,East Coast Jets,,,ECJ,EASTCOAST JET,N
2110,East Hampton Aire,,,EHA,AIRE HAMPTON,N
2111,East Kansas City Aviation,,,EKC,BLUE GOOSE,N
2112,East Midlands Helicopters,,,CTK,COSTOCK,N
2113,East Star Airlines,,,DXH,EAST STAR,N
2114,East-West Airlines,,,EWA,EASTWEST,N
2115,Eastern Air,,,EAZ,EASAIR,N
2116,Eastern Air Executive,,,EAX,EASTEX,N
2117,Eastern Airways,,T3,EZE,EASTFLIGHT,Y
2118,Eastern Australia Airlines,,,EAQ,,N
2119,Eastern Carolina Aviation,,,ECI,EASTERN CAROLINA,N
2120,Eastern Executive Air Charter,,,GNS,GENESIS,N
2121,Eastern Express,,,LIS,LARISA,N
2122,Eastern Metro Express,,,EME,EMAIR,N
2123,Eastern Pacific Aviation,,,EPB,EAST PAC,N
2124,Eastern Sky Jets,,,ESJ,EASTERN SKYJETS,N
2125,Eastland Air,,DK,ELA,,Y
2126,Eastwind Airlines,,W9,SGR,STINGER,N
2127,Easy Link Aviation Services,,,FYE,FLYME,N
2128,Eckles Aircraft,,,CMN,CIMMARON AIRE,N
2129,Eclipse Aviation,,,EJT,ECLIPSE JET,N
2130,Eco Air,,,ECQ,SKYBRIDGE,N
2131,Ecoair,,,DEI,,N
2132,Ecomex Air Cargo,,,ECX,AIR ECOMEX,N
2133,Ecotour,,,ECD,ECOTOUR,N
2134,Ecoturistica de Xcalak,,,XCC,XCALAK,N
2135,Ecuatoguineana De Aviacion (EGA),,,ECV,EQUATOGUINEA,N
2136,Ecuatorial Cargo,,,EQC,ECUA-CARGO,N
2137,Ecuavia,,,ECU,ECUAVIA,Y
2138,Edelweiss Air,,WK,EDW,EDELWEISS,Y
2139,Edgartown Air,,,SLO,SLOW,N
2140,Edinburgh Air Charter,,,EDC,SALTIRE,N
2141,Edwards Jet Center of Montana,,,EDJ,EDWARDS,N
2142,Efata Papua Airlines,,,EIJ,EFATA,N
2143,Egyptair,,MS,MSR,EGYPTAIR,Y
2144,Egyptair Cargo,,,MSX,EGYPTAIR CARGO,N
2145,Egyptian Air Force,,,EGY,,N
2146,Egyptian Aviation,,,EJX,,N
2147,Egyptian Aviation Company,,,EMA,,N
2148,Ei Air Exports,,,EIX,AIR EXPORTS,N
2149,Eirjet,,,EIR,EIRJET,N
2150,El Al Israel Airlines,,LY,ELY,ELAL,Y
2151,El Caminante Taxi Aereo,,,CMX,EL CAMINANTE,N
2152,El Quilada International Aviation,,,GLQ,QUILADA,N
2153,El Sal Air,,,ELS,EL SAL,N
2154,El Sol De America,,,ESC,SOLAMERICA,N
2155,El-Buraq Air Transport,,UZ,BRQ,BURAQAIR,Y
2156,Elan Express,,,ELX,ELAN,N
2157,Elbe Air Transport,,,LBR,MOTION,N
2158,Elbrus-Avia Air Enterprise,,,NLK,ELAVIA,N
2159,Eldinder Aviation,,,DND,DINDER,N
2160,Elicar,,,PDV,ELICAR,N
2161,Elidolomiti,,,EDO,ELIDOLOMITI,N
2162,Elieuro,,,ELB,ELILOBARDIA,N
2163,Elifriulia,,,EFG,ELIFRIULIA,N
2164,Elilario Italia,,,ELH,LARIO,N
2165,Elilombarda,,,EOA,LOMBARDA,N
2166,Elimediterranea,,,MEE,ELIMEDITERRANEA,N
2167,Elios,,,VUL,ELIOS,N
2168,Elipiu',,,IEP,ELIPIU,N
2169,Elisra Airlines,,,RSA,ESRA,N
2170,Elite Air,,,EAI,ELAIR,N
2171,Elite Jets,,,EJD,ELITE DUBAI,N
2172,Elitellina,,,FGS,ELITELLINA,N
2173,Elliott Aviation,,,ELT,ELLIOT,N
2174,Elmagal Aviation Services,,,MGG,ELMAGAL,N
2175,Elrom Aviation and Investments,,,ELR,,N
2176,Embassy Airlines,,,EAM,EMBASSY AIR,N
2177,Embassy Freight Company,,,EFT,EMBASSY FREIGHT,N
2178,Empresa Brasileira De Aeronautica,,,EMB,EMBRAER,N
2179,Embry-Riddle Aeronautical University,,,XSL,SATSLAB,N
2180,Emerald Airways,,,JEM,GEMSTONE,N
2181,Emery Worldwide Airlines,,,EWW,EMERY,N
2182,Emetebe,,,EMT,EMETEBE,N
2183,Emirates,Emirates Airlines,EK,UAE,EMIRATES,Y
2184,Emoyeni Air Charter,,,SBC,SABIAN AIR,N
2185,Empire Air Service,,,EMP,EMPIRE,N
2186,Empire Airlines,,EM,CFS,EMPIRE AIR,N
2187,Empire Aviation Services,,,MPR,,N
2188,Empire Test Pilots' School,,,ETP,TESTER,N
2189,Empresa (Aero Uruguay),,,AUO, S.A.,N
2190,Empresa Aero-Servicios Parrague,,,PRG,ASPAR,N
2191,Empresa Aerocaribbean,,,CRN,AEROCARIBBEAN,N
2192,Empresa Aviacion Interamericana,,,VNA,EBBA,N
2193,Empresa Ecuatoriana De Aviacion,,EU,EEA,ECUATORIANA,Y
2194,Empresa Nacional De Servicios Aereos,,,CNI,SERAER,N
2195,Empresa Venezolana,,,VNE,VENEZOLANA,N
2196,Empresa de Aviacion Aerogaviota,,,GTV,GAVIOTA,N
2197,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,,,XLT,INFRAERO,N
2198,Endecots,,,ENC,ENDECOTS,N
2199,Enimex,,,ENI,ENIMEX,N
2200,Enkor JSC,,G8,ENK,ENKOR,N
2201,Enrique Gleisner Vivanco,,,EGV,GLEISNER,N
2202,Ensenada Vuelos Especiales,,,ESE,ENSENADA ESPECIAL,N
2203,Entergy Services,,,ENS,ENTERGY SHUTTLE,N
2204,Enterprise World Airways,,,EWS,WORLD ENTERPRISE,N
2205,Eos Airlines,,E0,ESS,NEW DAWN,N
2206,Equaflight Service,,,EKA,EQUAFLIGHT,N
2207,Equatair Air Services (Zambia),,,EQZ,ZAMBIA CARGO,N
2208,Equatorial Airlines,,,EQT,,N
2209,Era Helicopters,,,ERH,ERAH,N
2210,Eram Air,,,IRY,ERAM AIR,N
2211,Erfoto,,,ERF,ERFOTO,N
2212,Erie Airways,,,ERE,AIR ERIE,N
2213,Eritrean Airlines,,B8,ERT,ERITREAN,Y
2214,Escuela De Pilotos Are Aviacion,,,CTV,ARE AVIACION,N
2215,Espace Aviation Services,,,EPC,ESPACE,N
2216,Esso Resources Canada,,,ERC,ESSO,N
2217,Estafeta Carga Aerea,,E7,ESF,,N
2218,Estonian Air,,OV,ELL,ESTONIAN,Y
2219,Estrellas Del Aire,,,ETA,ESTRELLAS,N
2220,Ethiopian Airlines,,ET,ETH,ETHIOPIAN,Y
2221,Eti 2000,,,MJM,ELCO ETI,N
2222,Etihad Airways,,EY,ETD,ETIHAD,Y
2223,Etram Air Wing,,,ETM,ETRAM,N
2224,Euraviation,,,EVN,EURAVIATION,N
2225,Euro Continental AIE,,,ECN,EURO CONTINENTAL,N
2226,Euro Exec Express,,RZ,,,Y
2227,Euro Sun,,,ESN,EURO SUN,N
2228,Euro-Asia Air,,,EAK,EAKAZ,N
2229,Euro-Asia Air International,,,KZE,KAZEUR,N
2230,EuroAtlantic Airways,,,MMZ,EUROATLANTIC,N
2231,EuroJet Aviation,,,GOJ,GOJET,N
2232,Euroair,,,EUP,EUROSTAR,N
2233,Euroamerican Air,,,EUU,EUROAMERICAN,N
2234,Euroceltic Airways,,,ECY,ECHELON,N
2235,Eurocontrol,,,EUC,,N
2236,Eurocopter,,,ECF,EUROCOPTER,N
2237,Eurocypria Airlines,,UI,ECA,EUROCYPRIA,Y
2238,Eurofly,,,EEZ,E-FLY,N
2239,Eurofly Service,,GJ,EEU,EUROFLY,Y
2240,Euroguineana de Aviacion,,,EUG,EUROGUINEA,N
2241,Eurojet Italia,,,ERJ,JET ITALIA,N
2242,Eurojet Limited,,,JLN,JET LINE,N
2243,Eurojet Romania,,,RDP,JET-ARROW,N
2244,Eurojet Servis,,,EJS,EEJAY SERVICE,N
2245,Eurolot,,K2,ELO,EUROLOT,Y
2246,Euromanx Airways,,3W,EMX,EUROMANX,N
2247,Europe Air Lines,,,GED,LANGUEDOC,N
2248,Europe Airpost,,,FPO,FRENCH POST,N
2249,European 2000 Airlines,,,EUT,FIESTA,N
2250,European Aeronautical Group UK,,,EAG,,N
2251,European Air Express,,EA,EAL,STAR WING,Y
2252,European Air Transport,,QY,BCS,EUROTRANS,N
2253,European Aviation Air Charter,,E7,EAF,EUROCHARTER,N
2254,European Business Jets,,,EBJ,,N
2255,European Coastal Airlines,,,ECB,COASTAL CLIPPER,N
2256,European Executive,,,ETV,EURO EXEC,N
2257,European Executive Express,,,EXC,ECHO EXPRESS,N
2258,Eurosense,,,EBG,EUROSENSE,N
2259,Euroskylink,,,ESX,CATFISH,N
2260,Eurowings,,EW,EWG,EUROWINGS,Y
2261,Evergreen International Airlines,,EZ,EIA,EVERGREEN,Y
2262,Everts Air Alaska/Everts Air Cargo,,,VTS,EVERTS,N
2263,Examiner Training Agency,,,EMN,AGENCY,N
2264,Excel Airways,,JN,XLA,EXPO,Y
2265,Excel Charter,,,XEL,HELI EXCEL,Y
2266,Excellent Air,,,GZA,EXCELLENT AIR,N
2267,Execair Aviation,,MB,EXA,CANADIAN EXECAIRE,N
2268,Execujet Charter,,,VCN,AVCON,N
2269,Execujet Middle East,,,EJO,MIDJET,N
2270,Execujet Scandinavia,,,VMP,VAMPIRE,N
2271,Executive Aerospace,,,EAS,AEROSPACE,N
2272,Executive Air,,,LFL,LIFE FLIGHT,N
2273,Executive Air Charter,,,EAC,EXECAIR,N
2274,Executive Air Fleet,,,XAF,,N
2275,Executive Aircraft Charter and Charter Services,,,ECS,ECHO,N
2276,Executive Aircraft Services,,,XAH,,N
2277,Executive Airlines,,OW,EXK,EXECUTIVE EAGLE,N
2278,Executive Airlines,,,EXU,SACAIR,N
2279,Executive Aviation Services,,,JTR,JESTER,N
2280,Executive Flight,,,EXE,EXEC,N
2281,Executive Flight Operations Ontario Government,,,TRI,TRILLIUM,N
2282,Executive Jet Charter,,,EXJ,,N
2283,Executive Jet Management,,,EJM,JET SPEED,N
2284,Executive Turbine Aviation,,,TEA,TRAVELMAX,N
2285,Eximflight,,,EXF,EXIMFLIGHT,N
2286,Exin,,,EXN,EXIN,N
2287,Expertos En Carga,,,EXR,EXPERTOS ENCARGA,N
2288,Expo Aviation,,8D,EXV,EXPOAVIA,N
2289,Express Air,,,FXA,EFFEX,N
2290,Express International Cargo,,,EIC,EXCARGO,N
2291,Express Line Aircompany,,,XPL,EXPRESSLINE,N
2292,Express Net Airlines,,,XNA,EXPRESSNET,N
2293,Express One International,,EO,LHN,LONGHORN,Y
2294,Express Tours,,,XTO,EXPRESS TOURS,N
2295,ExpressJet,,XE,BTA,JET LINK,Y
2296,Exxavia Limited,,,JTM,SKYMAN,N
2297,easyJet,EasyJet Airline,U2,EZY,EASY,Y
2298,NetJets,,,EJA,,N
2299,F.S. Air Service,,,EYE,SOCKEYE,N
2300,FAI Airservice,,,IFA,RED ANGLE,N
2301,FINFO Flight Inspection Aircraft,,,FLC,FLIGHT CHECK,N
2302,FLM Aviation Mohrdieck,,,FKI,KIEL AIR,N
2303,FLTPLAN,,,DCM,DOT COM,N
2304,FLowair Aviation,,,FLW,QUICKFLOW,N
2305,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,,,FMG,HUSKY,N
2306,FR Aviation,,,FRA,RUSHTON,N
2307,FSB Flugservice & Development,,,FSB,SEABIRD,N
2308,FSH Luftfahrtunternehmen,,,LEJ,LEIPZIG FAIR,N
2309,Fab Air,,,FBA,FAB AIR,N
2310,Facts Air,,,FCS,MEXFACTS,N
2311,Fair Aviation,,,FAV,FAIRAVIA,N
2312,Fair Wind Air Charter,,,FWD,FAIR WIND,N
2313,Fairlines,,,FLS,FAIRLINE,N
2314,Fairoaks Flight Centre,,,FFC,FAIROAKS,N
2315,Fairways Corporation,,,FWY,FAIRWAYS,N
2316,Falcon Air,,,FCN,FALCON,N
2317,Falcon Air,,,FAR,FALCAIR,N
2318,Falcon Air Express,,,FAO,PANTHER,N
2319,Falcon Airline,,,FAU,FALCON AIRLINE,N
2320,Falcon Aviation,,IH,,,N
2321,Falcon Aviation Services,,,FVS,FALCON AVIATION,N
2322,Falcon Jet Centre,,,FJC,FALCONJET,N
2323,Falwell Aviation,,,FAW,FALWELL,N
2324,Far Eastern Air Transport,,EF,EFA,Far Eastern,Y
2325,Farmingdale State University,,,FDL,FARMINGDALE STATE,N
2326,Farnair Hungary,,,FAH,BLUE STRIP,N
2327,Farnair Netherlands,,,FRN,FARNED,N
2328,Farnair Switzerland,,,FAT,FARNER,N
2329,Farnas Aviation Services,,,RAF,FARNAS,N
2330,Faroecopter,,,HBL,HELIBLUE,N
2331,Faroejet,,F6,RCK,ROCKROSE,N
2332,Farwest Airlines,,,FRW,FARWEST,N
2333,Faso Airways,,F3,FSW,FASO,N
2334,Fast Helicopters,,,FHL,FINDON,N
2335,Fayban Air Services,,,FAY,FAYBAN AIR,N
2336,Fayetteville Flying Service and Scheduled Skyways System,,,SKM,SKYTEM,N
2337,Federal Air,,,FDR,FEDAIR,N
2338,Federal Airlines,,,FLL,FEDERAL AIRLINES,N
2339,Federal Armed Forces,,,DCN,DIPLOMATIC CLEARANCE,N
2340,Federal Armored Service,,,FRM,FEDARM,N
2341,Federal Aviation Administration,,,NHK,NIGHTHAWK,N
2342,Federal Express,,FX,FDX,FEDEX,N
2343,Feniks Airline,,,FNK,AURIKA,N
2344,Feria Aviacion,,,FER,FERIA,N
2345,Fika Salaama Airlines,,N8,HGK,SALAAMA,N
2346,Finalair Congo,,4S,FNC,FINALAIR CONGO,N
2347,Financial Airxpress,,,FAK,FACTS,N
2348,Fine Airlines,,,FBF,FINE AIR,N
2349,Finist'air,,,FTR,FINISTAIR,N
2350,Finnair,,AY,FIN,FINNAIR,Y
2351,Finncomm Airlines,,FC,WBA,WESTBIRD,Y
2352,Finnish Air Force,,,FNF,FINNFORCE,N
2353,Firefly,,FY,FFM,FIREFLY,Y
2354,First Air,,7F,FAB,,Y
2355,First Air Transport,,,JRF,,N
2356,First Cambodia Airlines,,,FCC,FIRST CAMBODIA,N
2357,First Choice Airways,,DP,FCA,JETSET,Y
2358,First City Air,,,MBL,FIRST CITY,N
2359,First Flying Squadron,,,GGA,JAWJA,N
2360,First Line Air,,,FIR,FIRSTLINE AIR,N
2361,First Sabre,,,FTS,FIRST SABRE,N
2362,Fischer Air,,8F,FFR,FISCHER,N
2363,Fischer Air Polska,,,FFP,FLYING FISH,N
2364,Flagship Express Services,,,FSX,FLAG,N
2365,Flair Airlines,,,FLE,FLAIR,N
2366,Flamenco Airways,,,WAF,FLAMENCO,N
2367,Flamingo Air,,,FMR,FLAMINGO AIR,N
2368,Flamingo Air-Line,,,FLN,ILIAS,N
2369,Flash Airlines,,,FSH,FLASH,N
2370,Fleet Requirements Air Direction Unit,,,BWY,BROADWAY,N
2371,Fleetair,,,FLR,FLEETAIR,N
2372,Flexair,,,FXY,FLEXY,N
2373,Flexflight,,,FXT,,N
2374,Flight Alaska,,,TUD,TUNDRA,N
2375,Flight Calibration Service,,,FCK,NAV CHECKER,N
2376,Flight Centre Victoria,,,FCV,NAVAIR,N
2377,Flight Corporation,,,FCP,FLIGHTCORP,N
2378,Flight Dispatch Services,,,FDP,,N
2379,Flight Express,,,FLX,FLIGHT EXPRESS,N
2380,Flight Inspection Center of the General Administration of Civil Aviation in China,,,CFI,CHINA JET,N
2381,Flight Inspections and Systems,,,LTS,SPECAIR,N
2382,Flight International,,,IVJ,INVADER JACK,N
2383,Flight Line,,,MIT,MATCO,N
2384,Flight Ops International,,,FOI,,N
2385,Flight Options,,,OPT,OPTIONS,N
2386,Flight Precision Limited,,,CLB,CALIBRATOR,N
2387,Flight Safety Limited,,,FSL,FLIGHTSAFETY,N
2388,Flight Support Sweden,,,FSU,,N
2389,Flight Trac,,,CCK,CABLE CHECK,N
2390,Flight Training Europe,,,AYR,CYGNET,N
2391,Flight West Airlines,,,FWQ,,N
2392,Flight-Ops International,,,KLO,KLONDIKE,N
2393,Flightcraft,,,CSK,CASCADE,N
2394,Flightexec,,,FEX,FLIGHTEXEC,N
2395,Flightline,,B5,FLT,FLIGHTLINE,Y
2396,Flightpass Limited,,,FPS,FLIGHTPASS,N
2397,Flightstar Corporation,,,FSR,FLIGHTSTAR,N
2398,Flightworks,,,KDZ,KUDZU,N
2399,Flint Aviation Services,,,FAZ,FLINT AIR,N
2400,Florida Air,,,OJY,OHJAY,N
2401,Florida Coastal Airlines,,PA,FCL,FLORIDA COASTAL,N
2402,Florida Department of Agriculture,,,FFS,FORESTRY,N
2403,Florida Jet Service,,,FJS,FLORIDAJET,N
2404,Florida West International Airways,,RF,FWL,FLO WEST,Y
2405,Flugdienst Fehlhaber,,,FFG,WITCHCRAFT,N
2406,Flugschule Basel,,,FLU,YELLOW FLYER,N
2407,Flugschule Eichenberger,,,EZB,EICHENBURGER,N
2408,Flugwerkzeuge Aviation Software,,,FWZ,,N
2409,Fly Air,,F2,FLM,FLY WORLD,N
2410,Fly CI Limited,,,FCT,DEALER,N
2411,Fly Europa Limited,,,FEE,FLY EURO,N
2412,Fly Excellent,,,FXL,FLY EXCELLENT,N
2413,Fly International Airways,,,NVJ,NOUVINTER,N
2414,Fly Line,,,FIL,FLYLINE,N
2415,Fly Me Sweden,,SH,FLY,FLYBIRD,N
2416,Fly Wex,,,IAD,FLYWEX,N
2417,AirAsia X,FlyAsianXpress,D7,XAX,XANADU,Y
2418,FlyLal,,TE,LIL,LITHUANIA AIR,Y
2419,FlyNordic,,LF,NDC,NORDIC,Y
2420,Flybaboo,,F7,BBO,BABOO,Y
2421,Flybe,,BE,BEE,JERSEY,Y
2422,Flycolumbia,,,FCE,FLYCOLUMBIA,N
2423,Flycom,,,FLO,FLYCOM,N
2424,Flygaktiebolaget Gota Vingar,,,GVG,BLUECRAFT,N
2425,Flyglobespan,,B4,GSM,GLOBESPAN,Y
2426,Flygprestanda,,,FPA,,N
2427,Flygtransporter I Nykoping,,,ETS,EXTRANS,N
2428,Flyguppdraget Backamo,,,INU,INSTRUCTOR,N
2429,Flyhy Cargo Airlines,,,FYH,FLY HIGH,Y
2430,Flying Carpet Company,,,FCR,FLYING CARPET,N
2431,Flying Service,,,FYG,FLYING GROUP,N
2432,Flying-Research Aerogeophysical Center,,,FGP,FLYING CENTER,N
2433,Flylink Express,,,FLK,FLYLINK,N
2434,Flyteam Aviation,,,FTM,FLYTEAM,N
2435,Focus Air,,,FKS,FOCUS,N
2436,Fokker,,,FOP,,N
2437,Fonnafly,,,NOF,FONNA,N
2438,Ford Motor Company,,,FOB,FORDAIR,N
2439,Formosa Airlines,,VY,FOS,,Y
2440,Formula One Management,,,FOR,FORMULA,N
2441,Forth and Clyde Helicopter Services,,,FHS,HELISCOT,N
2442,Fortunair Canada,,,FXC,AIR FUTURE,N
2443,Forward Air International Airlines,,BN,,,N
2444,Foster Aviation,,,FSA,FOSTER-AIR,N
2445,Foster Yeoman,,,JFY,YEOMAN,N
2446,Fotografia F3,,,FTE,FOTOGRAFIA,N
2447,Four Island Air,,,FIA,ISLANDAIR,N
2448,Four Star Aviation / Four Star Cargo,,HK,FSC,FOUR STAR,N
2449,Four Winds Aviation,,,WDS,WINDS,N
2450,Foxair,,,FXR,WILDFOX,N
2451,France Douanes,,,FDO,FRENCH CUSTOM,N
2452,Free Bird Airlines,,,FHY,FREE BIRD,N
2453,Freedom Air,,,FOM,FREE AIR,N
2454,Freedom Air,,FP,FRE,FREEDOM,Y
2455,Freedom Air Services,,,FFF,INTER FREEDOM,N
2456,Freedom Airlines,,,FRL,FREEDOM AIR,Y
2457,Freedom Airways,,,FAS,FREEDOM AIRWAYS,N
2458,Freeway Air,,,FWC,FREEWAY,N
2459,Freight Runners Express,,,FRG,FREIGHT RUNNERS,N
2460,Force Aerienne Francaise,,,FAF,FRENCH AIR FORCE,N
2461,Aviation Legere De L'Armee De Terre,,,FMY,FRENCH ARMY,N
2462,France Marine Nationale,,,FNY,FRENCH NAVY,N
2463,Fresh Air,,,FRR,FRESH AIR,N
2464,Freshaer,,,FAE,WILDGOOSE,N
2465,Friendship Air Alaska,,,FAL,FRIENDSHIP,N
2466,Friendship Airlines,,,FLF,FRIEND AIR,N
2467,Froggy Corporate Aviation,,,FGY,,N
2468,Frontier Airlines,,F9,FFT,FRONTIER FLIGHT,Y
2469,Frontier Commuter,,,ITR,OUT BACK,N
2470,Frontier Flying Service,,2F,FTA,FRONTIER-AIR,Y
2471,Frontier Guard,,,FNG,FINNGUARD,N
2472,Fujairah Aviation Centre,,,FUJ,FUJAIRAH,N
2473,Fujian Airlines,,,CFJ,FUJIAN,N
2474,Full Express,,,GAX,GRAND AIRE,N
2475,Fumigacion Aerea Andaluza,,,FAM,FAASA,N
2476,Fun Flying Thai Air Service,,,FFY,FUN FLYING,N
2477,Fundació Rego,,,ROG,REGO,N
2478,Funtshi Aviation Service,,,FUN,FUNTSHI,N
2479,Futura Gael,,,FGL,Applewood,N
2480,Futura International Airways,,FH,FUA,FUTURA,N
2481,G & L Aviation,,,GML,GEEANDEL,N
2482,G5 Executive,,,EXH,BATMAN,N
2483,GAK/Mitchell Aero,,,MTA,GAK AVIATION,N
2484,GATSA,,,GGS,GATSA,N
2485,GB Airlink,,,GBX,ISLAND TIGER,N
2486,GB Airways,,GT,GBL,GEEBEE AIRWAYS,Y
2487,GCS Air Service,,,GCS,GALION,N
2488,GEC Marconi Avionics,,,FFU,FERRANTI,N
2489,GECAS,,,GCC,GECAS,N
2490,GENSA,,,GEN,GENSA-BRASIL,N
2491,GETRA,,,GET,GETRA,N
2492,GFW Aviation,,,GFW,,N
2493,GH Stansted Limited,,,GHI,,N
2494,GM Helicopters,,,GMG,GEE-EM HELICOPTERS,N
2495,GP Express Airlines,,,GPE,REGIONAL EXPRESS,N
2496,GPM Aeroservicio,,,GPR,GPM AEROSERVICIO,N
2497,GR-Avia,,,GIB,GRAVIA,N
2498,GST Aero Aircompany,,,BMK,MURAT,N
2499,GTA Air,,,GTX,BIG-DEE,N
2500,Ga-Ma Helicoptere,,,GAH,GAMHELICO,N
2501,Gabon Express,,,GBE,GABEX,N
2502,Gabon-Air-Transport,,,GRT,,N
2503,Gacela Air Cargo,,,GIG,GACELA AIR,N
2504,Gail Force Express,,,GFC,GAIL FORCE,N
2505,Gain Jet Aviation,,,GNJ,HERCULES JET,N
2506,Galair International,,,SWF,GALAIR,N
2507,Galaircervis,,,GLS,GALS,N
2508,Galaxy Air,,7O,GAL,GALAXY,N
2509,Galaxy Airlines,,,GXY,GALAX,N
2510,Galena Air Service,,,GAS,GALENA AIR SERVICE,N
2511,Galileo International,,1G,,,N
2512,Gama Aviation,,,GMA,GAMA,N
2513,Gambia International Airlines,,GC,GNR,GAMBIA INTERNATIONAL,N
2514,Gambia New Millennium Air,,,NML,NEWMILL,N
2515,Gamisa Aviacion,,,GMJ,GAMISA,N
2516,Gandalf Airlines,,G7,GNF,Gandalf,N
2517,Gander Aviation,,,GAN,GANAIR,N
2518,Garden State Airlines,,,GSA,GARDEN STATE,N
2519,Garrison Aviation,,,AHM,AIR HURON,N
2520,Garuda Indonesia,,GA,GIA,INDONESIA,Y
2521,Gatari Hutama Air Services,,,GHS,GATARI,N
2522,Gauteng Air Cargo,,,EGO,GAUTENG,N
2523,Gavina,,,GVN,GAVINA,N
2524,Gazpromavia,,4G,GZP,GAZPROMAVIA,Y
2525,Geesair,,,GEE,GEESAIR,N
2526,Gemini Air Cargo,,GR,GCO,GEMINI,N
2527,Gendall Air,,,GAB,GENDALL,N
2528,Gendarmerie Belge,,,GDB,BELGIAN GENERMERIE,N
2529,Gendarmie Nationale,,,FGN,FRANCE GENDARME,N
2530,General Aerospace,,,SWK,SKYWALKER,N
2531,General Airways,,,GWS,GENAIR,N
2532,General Aviation,,,GNZ,GONZO,N
2533,General Aviation Flying Services,,,GTH,GOTHAM,N
2534,General Aviation Terminal,,,XGA,,N
2535,General Motors,,,GMC,GENERAL MOTORS,N
2536,Genex,,,GNX,,N
2537,Geographic Air Surveys,,,GSL,SURVEY-CANADA,N
2538,Georgian Airways,,A9,TGZ,TAMAZI,Y
2539,Georgian Aviation Federation,,,FGA,GEORGIA FED,N
2540,Georgian Cargo Airlines Africa,,,GGF,GEORGIAN AFRICA,N
2541,Georgian National Airlines,,QB,GFG,NATIONAL,Y
2542,DLR,,,GPL,GERMAN POLAR,N
2543,German Air Force,,,GAF,GERMAN AIR FORCE,N
2544,German Army,,,GAM,GERMAN ARMY,N
2545,German Navy,,,GNY,GERMAN NAVY,N
2546,German Sky Airlines,,,GHY,GERMAN SKY,N
2547,Germania,,ST,GMI,GERMANIA,Y
2548,Germanwings,,4U,GWI,GERMAN WINGS,Y
2549,Gerry's Dnata,,,GDN,,N
2550,Gesekkschaft Fur Flugzieldarstellung,,,GFD,KITE,N
2551,Gestair,,GP,GES,GESTAIR,N
2552,Gestar,,,GTR,STAR GESTAR,N
2553,Gestion Aerea Ajecutiva,,,GJT,BANJET,N
2554,Ghadames Air Transport,,,GHT,,N
2555,Ghana Airways,,,GHA,GHANA,N
2556,Ghana International Airlines,,G0,GHB,GHANA AIRLINES,Y
2557,Gibson Aviation,,,NTC,NIGHT CHASE,N
2558,Global Air Charter,,,RPS,RESPONSE,N
2559,Global Air Operations,,,GAG,GLOBAL AIRGROUP,N
2560,Global Air Services Nigeria,,,GBS,GLOBAL SERVE,N
2561,Global Aircargo,,,GLC,,N
2562,Global Airways,,,BSP,,N
2563,Global Aviation Operations,,,GBB,GLOBE,N
2564,Global Aviation and Services Group,,,GAK,AVIAGROUP,N
2565,Global Georgian Airways,,,GGZ,GLOBAL GEORGIAN,N
2566,Global Jet Austria,,,GLJ,GLOBAL AUSTRIA,N
2567,Global Jet Corporation,,,NSM,THUNDERCLOUD,N
2568,Global Jet Luxembourg,,,SVW,SILVER ARROWS,N
2569,Global Sky Aircharter,,,GSK,GLOBAL SKY,N
2570,Global Supply Systems,,,GSS,JET LIFT,N
2571,Global System,,,XGS,,N
2572,Global Weather Dynamics,,,XGW,,N
2573,Global Wings,,,GLW,,N
2574,Globe Jet,,,GJA,,N
2575,Go Air,,G8,GOW,GOAIR,Y
2576,Go One Airways,,GK,,,N
2577,GoJet Airlines,,G7,GJS,GATEWAY,Y
2578,Gobierno De Guinea Ecuatorial,,,GGE,,N
2579,Gof-Air,,,GOF,GOF-AIR,N
2580,Gofir,,,GOI,SWISS HAWK,N
2581,Gol Transportes Aéreos,,G3,GLO,GOL TRANSPORTE,Y
2582,Gold Belt Air Transport,,,GBT,GOLD BELT,N
2583,GoldAir,,,GDA,AIR PARTNER,N
2584,Goldeck-Flug,,,GDK,GOLDECK FLUG,N
